YEAR,gender,age,age_group,education,employment_type,employment_status,occupation,industry,company_size,work_hours,shift_work,night_work,physical_risk1,physical_risk2,physical_risk3,physical_risk4,physical_risk5,physical_risk6,physical_risk7,physical_risk8,physical_risk9,ergonomic_risk1,ergonomic_risk2,ergonomic_risk3,ergonomic_risk4,ergonomic_risk5,ergonomic_risk6,psychosocial_risk1,psychosocial_risk2,psychosocial_risk3,health_condition,work_related_disease,injury_absence_days,illness_absence_days,presenteeism,sleep_quality1,sleep_quality2,sleep_quality3,well_being,working_years,safety_training,training_participation
2023,1,54,50,6.0,1.0,,7,3,,50.0,,,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,6.0,2.0,4.0,6.0,6.0,6.0,6.0,2.0,2.0,,,2.0,5.0,5.0,5.0,3.0,7.0,2.0,
2023,2,63,60,4.0,1.0,,7,3,,54.0,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,7.0,1.0,3.0,4.0,3.0,2.0,,,2.0,2.0,1.0,2.0,3.0,10.0,3.0,
2023,2,46,40,4.0,3.0,2.0,9,14,,55.0,,3.0,7.0,7.0,7.0,7.0,4.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,6.0,1.0,1.0,7.0,7.0,7.0,3.0,2.0,,,7.0,3.0,5.0,3.0,3.0,,2.0,2.0
2023,1,61,60,4.0,3.0,1.0,9,12,,50.0,,,6.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,6.0,5.0,6.0,5.0,4.0,4.0,5.0,2.0,2.0,2.0,2.0,2.0,,,2.0,4.0,4.0,4.0,4.0,5.0,2.0,2.0
2023,1,38,30,6.0,3.0,1.0,7,6,,50.0,,,6.0,5.0,3.0,4.0,6.0,6.0,5.0,5.0,5.0,3.0,7.0,2.0,1.0,6.0,3.0,2.0,2.0,2.0,2.0,2.0,,,2.0,4.0,4.0,4.0,4.0,5.0,2.0,2.0
2023,1,64,60,4.0,3.0,3.0,7,6,,60.0,,,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,7.0,2.0,1.0,7.0,3.0,2.0,2.0,2.0,3.0,2.0,,,2.0,4.0,4.0,4.0,3.0,1.0,3.0,2.0
2023,2,65,60,4.0,3.0,1.0,9,9,,40.0,,,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,2.0,6.0,2.0,1.0,6.0,2.0,3.0,6.0,5.0,3.0,2.0,,,2.0,3.0,3.0,3.0,4.0,4.0,3.0,2.0
2023,1,65,60,4.0,3.0,1.0,9,14,,72.0,1.0,10.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,6.0,5.0,5.0,1.0,4.0,2.0,2.0,2.0,4.0,2.0,,,2.0,4.0,4.0,4.0,4.0,5.0,3.0,2.0
2023,2,60,60,4.0,3.0,1.0,9,17,,50.0,,,6.0,6.0,6.0,4.0,6.0,6.0,6.0,6.0,6.0,4.0,6.0,5.0,2.0,6.0,4.0,4.0,3.0,3.0,4.0,1.0,,,2.0,3.0,3.0,3.0,4.0,5.0,3.0,2.0
2023,1,66,60,3.0,1.0,,8,19,,50.0,,,7.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,3.0,6.0,7.0,4.0,7.0,7.0,3.0,2.0,,,2.0,5.0,5.0,5.0,3.0,15.0,3.0,
2023,1,59,50,5.0,3.0,3.0,9,8,3.0,50.0,,5.0,3.0,7.0,2.0,3.0,7.0,7.0,6.0,6.0,6.0,7.0,6.0,5.0,5.0,2.0,7.0,2.0,7.0,5.0,4.0,1.0,,,1.0,4.0,3.0,4.0,4.0,8.0,3.0,2.0
2023,1,67,60,4.0,3.0,1.0,9,12,,40.0,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,4.0,4.0,7.0,7.0,7.0,7.0,2.0,2.0,,,7.0,4.0,4.0,4.0,2.0,1.0,4.0,2.0
2023,2,64,60,4.0,3.0,1.0,9,3,,40.0,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1.0,7.0,7.0,7.0,1.0,2.0,,,2.0,5.0,5.0,4.0,2.0,2.0,4.0,2.0
2023,1,57,50,4.0,3.0,1.0,7,19,,48.0,,,4.0,5.0,5.0,5.0,6.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,3.0,6.0,3.0,4.0,6.0,6.0,2.0,2.0,,,2.0,4.0,5.0,5.0,3.0,3.0,2.0,2.0
2023,1,69,60,4.0,3.0,2.0,9,12,,48.0,3.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,3.0,5.0,5.0,7.0,7.0,7.0,3.0,2.0,,,2.0,4.0,4.0,5.0,5.0,1.0,3.0,2.0
2023,2,67,60,3.0,3.0,2.0,9,14,,25.0,,,7.0,7.0,7.0,4.0,4.0,7.0,7.0,7.0,7.0,4.0,7.0,7.0,2.0,7.0,7.0,7.0,7.0,7.0,3.0,2.0,,,2.0,5.0,5.0,5.0,4.0,2.0,3.0,2.0
2023,1,87,60,3.0,3.0,2.0,9,15,,24.0,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,3.0,1.0,,,2.0,3.0,4.0,5.0,3.0,3.0,3.0,2.0
2023,1,68,60,4.0,3.0,1.0,8,3,,40.0,,,4.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,3.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,3.0,2.0,,,1.0,5.0,5.0,5.0,4.0,3.0,3.0,2.0
2023,1,28,20,4.0,3.0,2.0,9,8,,50.0,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,2.0,2.0,2.0,2.0,2.0,,,2.0,5.0,5.0,5.0,3.0,,4.0,2.0
2023,1,39,30,6.0,3.0,1.0,7,10,,40.0,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,5.0,6.0,6.0,7.0,7.0,7.0,2.0,2.0,,,2.0,5.0,5.0,5.0,3.0,17.0,2.0,2.0
2023,2,61,60,2.0,3.0,3.0,7,6,,30.0,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,3.0,7.0,7.0,3.0,7.0,7.0,7.0,7.0,7.0,3.0,2.0,,,2.0,5.0,5.0,5.0,4.0,5.0,4.0,2.0
2023,1,61,60,4.0,1.0,,8,8,,48.0,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,2.0,7.0,7.0,7.0,7.0,3.0,2.0,,,2.0,5.0,5.0,5.0,2.0,1.0,3.0,
2023,1,62,60,4.0,3.0,1.0,9,12,,60.0,3.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,3.0,2.0,,,2.0,4.0,5.0,5.0,3.0,5.0,2.0,2.0
2023,1,68,60,3.0,1.0,,7,3,,60.0,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,3.0,2.0,,,2.0,5.0,5.0,5.0,4.0,10.0,4.0,
2023,2,69,60,4.0,3.0,2.0,9,12,,40.0,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,4.0,7.0,7.0,7.0,7.0,7.0,3.0,2.0,0.0,1.0,1.0,4.0,4.0,4.0,5.0,2.0,2.0,2.0
2023,2,67,60,2.0,4.0,,9,19,,56.0,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,7.0,7.0,4.0,7.0,7.0,7.0,7.0,7.0,7.0,3.0,2.0,,,2.0,3.0,4.0,4.0,3.0,15.0,3.0,
2023,1,68,60,3.0,3.0,2.0,9,15,,12.0,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,3.0,2.0,,,2.0,5.0,5.0,5.0,4.0,,3.0,2.0
2023,2,61,60,4.0,3.0,1.0,9,3,,48.0,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,3.0,7.0,7.0,7.0,7.0,7.0,3.0,2.0,,,2.0,4.0,4.0,5.0,3.0,,3.0,2.0
2023,1,39,30,6.0,3.0,1.0,8,7,,40.0,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,3.0,7.0,7.0,7.0,7.0,7.0,7.0,2.0,2.0,,,2.0,5.0,5.0,5.0,4.0,4.0,4.0,2.0
2023,1,65,60,4.0,3.0,3.0,9,14,,56.0,,,3.0,3.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,2.0,7.0,1.0,2.0,7.0,7.0,7.0,7.0,7.0,3.0,2.0,,,1.0,4.0,4.0,4.0,4.0,,4.0,2.0
2023,1,63,60,3.0,3.0,1.0,9,14,,40.0,3.0,6.0,7.0,7.0,3.0,7.0,7.0,7.0,7.0,7.0,7.0,3.0,7.0,5.0,4.0,7.0,3.0,7.0,4.0,3.0,3.0,2.0,0.0,0.0,2.0,5.0,5.0,5.0,2.0,4.0,3.0,1.0
2023,1,61,60,4.0,3.0,1.0,9,14,,40.0,3.0,5.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,4.0,7.0,7.0,7.0,7.0,7.0,3.0,2.0,,,2.0,5.0,5.0,4.0,3.0,4.0,2.0,2.0
2023,1,62,60,4.0,3.0,2.0,9,12,,40.0,3.0,5.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,4.0,6.0,7.0,7.0,7.0,7.0,3.0,2.0,,,2.0,3.0,5.0,4.0,3.0,3.0,2.0,2.0
2023,1,64,60,5.0,3.0,1.0,9,19,,48.0,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,7.0,7.0,7.0,7.0,2.0,2.0,,,2.0,4.0,4.0,5.0,4.0,15.0,2.0,2.0
2023,1,47,40,4.0,3.0,2.0,9,8,,65.0,,10.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,4.0,2.0,7.0,7.0,7.0,2.0,2.0,,,2.0,4.0,4.0,4.0,4.0,,4.0,2.0
2023,2,44,40,4.0,3.0,1.0,9,9,,40.0,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,6.0,2.0,7.0,7.0,7.0,2.0,2.0,,,2.0,4.0,4.0,3.0,5.0,2.0,2.0,2.0
2023,1,41,40,4.0,3.0,1.0,7,7,,45.0,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,4.0,2.0,5.0,2.0,7.0,7.0,7.0,2.0,2.0,,,2.0,3.0,4.0,3.0,4.0,5.0,2.0,2.0
2023,1,44,40,6.0,3.0,1.0,7,19,,40.0,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,7.0,2.0,7.0,7.0,7.0,2.0,2.0,,,7.0,3.0,4.0,4.0,4.0,10.0,2.0,2.0
2023,1,63,60,6.0,3.0,1.0,9,14,,,1.0,15.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,5.0,4.0,4.0,6.0,3.0,5.0,5.0,4.0,1.0,,,2.0,3.0,2.0,3.0,4.0,3.0,2.0,2.0
2023,1,47,40,4.0,2.0,,7,7,,60.0,,,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,5.0,4.0,2.0,6.0,4.0,2.0,6.0,6.0,2.0,2.0,,,1.0,4.0,3.0,3.0,4.0,6.0,3.0,
2023,1,56,50,5.0,3.0,1.0,8,3,7.0,50.0,,,3.0,4.0,5.0,3.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,6.0,4.0,4.0,6.0,6.0,6.0,6.0,3.0,1.0,,,2.0,3.0,3.0,4.0,4.0,13.0,2.0,1.0
2023,1,56,50,4.0,1.0,,7,19,,40.0,,,2.0,7.0,7.0,7.0,5.0,6.0,5.0,6.0,6.0,7.0,7.0,7.0,2.0,7.0,3.0,7.0,7.0,7.0,2.0,2.0,,,7.0,5.0,5.0,5.0,2.0,10.0,2.0,
2023,2,57,50,4.0,3.0,1.0,7,3,,40.0,,,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,3.0,7.0,3.0,7.0,7.0,7.0,5.0,2.0,,,2.0,5.0,5.0,5.0,1.0,5.0,2.0,2.0
2023,1,59,50,4.0,3.0,1.0,7,3,,40.0,,,5.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,1.0,6.0,6.0,6.0,7.0,6.0,2.0,2.0,,,7.0,5.0,4.0,5.0,1.0,1.0,4.0,2.0
2023,1,56,50,5.0,3.0,1.0,8,3,,40.0,,,4.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,3.0,7.0,7.0,7.0,2.0,2.0,,,7.0,3.0,3.0,3.0,3.0,4.0,4.0,2.0
2023,2,56,50,4.0,3.0,1.0,9,7,,40.0,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,4.0,7.0,7.0,2.0,3.0,4.0,7.0,7.0,7.0,2.0,2.0,,,2.0,5.0,4.0,5.0,2.0,1.0,3.0,2.0
2023,2,65,60,4.0,3.0,1.0,9,12,,40.0,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,4.0,7.0,3.0,3.0,7.0,7.0,7.0,7.0,2.0,2.0,,,7.0,4.0,5.0,4.0,1.0,10.0,4.0,2.0
2023,1,36,30,4.0,3.0,1.0,9,14,2.0,20.0,,,7.0,6.0,7.0,6.0,6.0,7.0,7.0,7.0,6.0,7.0,7.0,6.0,7.0,6.0,7.0,7.0,7.0,6.0,3.0,2.0,,,1.0,3.0,4.0,3.0,4.0,5.0,3.0,2.0
2023,1,68,60,4.0,1.0,,8,8,,25.0,,5.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,7.0,7.0,7.0,2.0,7.0,3.0,5.0,6.0,4.0,2.0,10.0,10.0,2.0,3.0,4.0,3.0,2.0,8.0,2.0,
2023,1,58,50,4.0,3.0,1.0,9,14,1.0,20.0,,,4.0,7.0,6.0,6.0,4.0,5.0,4.0,5.0,5.0,5.0,7.0,5.0,3.0,7.0,5.0,6.0,6.0,7.0,3.0,2.0,,,2.0,4.0,3.0,3.0,4.0,,3.0,2.0
2023,1,64,60,6.0,1.0,,7,9,,48.0,,,7.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,,7.0,7.0,7.0,3.0,7.0,7.0,4.0,7.0,7.0,3.0,2.0,,,2.0,4.0,3.0,4.0,2.0,8.0,3.0,
2023,2,59,50,4.0,3.0,2.0,9,9,,30.0,,,7.0,7.0,5.0,6.0,7.0,7.0,6.0,7.0,7.0,5.0,7.0,5.0,5.0,6.0,5.0,6.0,6.0,6.0,2.0,2.0,,,2.0,4.0,3.0,4.0,2.0,2.0,3.0,2.0
2023,1,60,60,4.0,3.0,3.0,7,14,3.0,20.0,,,3.0,4.0,3.0,3.0,5.0,5.0,3.0,4.0,4.0,5.0,7.0,5.0,3.0,5.0,6.0,6.0,7.0,5.0,3.0,2.0,,,2.0,4.0,3.0,4.0,4.0,,4.0,2.0
2023,2,65,60,4.0,1.0,,7,19,,40.0,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,2.0,7.0,7.0,6.0,1.0,1.0,1.0,6.0,5.0,3.0,2.0,,,7.0,5.0,5.0,5.0,3.0,17.0,3.0,
2023,1,68,60,4.0,3.0,1.0,8,8,,8.0,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,2.0,7.0,6.0,6.0,2.0,2.0,1.0,6.0,6.0,3.0,2.0,,,2.0,5.0,5.0,5.0,4.0,21.0,3.0,2.0
2023,2,64,60,4.0,3.0,1.0,9,9,,48.0,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,4.0,7.0,5.0,2.0,6.0,3.0,6.0,6.0,6.0,3.0,2.0,,,2.0,5.0,5.0,5.0,5.0,2.0,3.0,2.0
2023,1,67,60,5.0,3.0,1.0,9,12,,50.0,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,6.0,5.0,3.0,6.0,1.0,6.0,6.0,3.0,2.0,,,2.0,5.0,5.0,5.0,5.0,3.0,3.0,2.0
2023,1,58,50,4.0,3.0,1.0,7,6,,43.0,,,7.0,7.0,6.0,6.0,2.0,7.0,2.0,6.0,7.0,4.0,7.0,5.0,2.0,6.0,4.0,6.0,6.0,6.0,2.0,2.0,,,2.0,5.0,5.0,4.0,3.0,5.0,3.0,2.0
2023,2,59,50,4.0,3.0,1.0,7,3,,38.0,,,1.0,4.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,2.0,7.0,6.0,7.0,1.0,2.0,7.0,7.0,6.0,2.0,2.0,,,2.0,5.0,5.0,4.0,4.0,5.0,2.0,2.0
2023,1,61,60,4.0,3.0,1.0,8,14,,40.0,,,7.0,7.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,3.0,7.0,4.0,5.0,4.0,6.0,7.0,7.0,6.0,1.0,2.0,,,2.0,5.0,5.0,5.0,3.0,10.0,2.0,2.0
2023,2,67,60,4.0,1.0,,7,3,,6.0,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,3.0,4.0,5.0,7.0,6.0,6.0,2.0,2.0,,,2.0,4.0,3.0,4.0,1.0,6.0,2.0,
2023,1,67,60,4.0,3.0,1.0,8,8,,45.0,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,1.0,7.0,1.0,7.0,7.0,2.0,2.0,,,2.0,5.0,5.0,5.0,3.0,10.0,2.0,2.0
2023,1,61,60,4.0,1.0,,8,19,,50.0,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,4.0,7.0,7.0,7.0,7.0,2.0,2.0,,,2.0,5.0,5.0,5.0,2.0,12.0,2.0,
2023,2,64,60,4.0,3.0,1.0,9,9,,48.0,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,3.0,6.0,7.0,7.0,7.0,7.0,2.0,2.0,,,2.0,5.0,5.0,5.0,3.0,5.0,2.0,2.0
2023,1,47,40,6.0,1.0,,9,8,,40.0,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,1.0,7.0,7.0,7.0,7.0,2.0,2.0,,,2.0,5.0,5.0,5.0,1.0,5.0,2.0,
2023,1,47,40,4.0,2.0,,7,7,,50.0,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,6.0,2.0,6.0,1.0,1.0,6.0,5.0,3.0,2.0,,,2.0,5.0,5.0,5.0,3.0,3.0,3.0,
2023,1,68,60,4.0,3.0,2.0,9,17,,20.0,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,2.0,6.0,2.0,7.0,7.0,7.0,3.0,2.0,,,7.0,5.0,5.0,5.0,5.0,,2.0,2.0
2023,2,79,60,3.0,1.0,,7,19,,60.0,,,3.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,2.0,7.0,5.0,5.0,5.0,4.0,1.0,7.0,7.0,4.0,1.0,,,1.0,4.0,4.0,4.0,3.0,27.0,,
2023,1,73,60,3.0,1.0,,8,19,,12.0,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,,,5.0,5.0,5.0,1.0,6.0,6.0,2.0,2.0,,,2.0,5.0,5.0,5.0,2.0,14.0,2.0,
2023,2,71,60,3.0,4.0,,8,19,,72.0,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,5.0,5.0,7.0,1.0,7.0,7.0,2.0,2.0,,,2.0,4.0,4.0,4.0,2.0,14.0,2.0,
2023,1,76,60,3.0,3.0,2.0,7,15,,20.0,,,2.0,3.0,2.0,2.0,1.0,1.0,1.0,7.0,1.0,7.0,7.0,7.0,6.0,5.0,7.0,7.0,7.0,7.0,4.0,1.0,,,1.0,4.0,4.0,4.0,5.0,5.0,2.0,2.0
2023,1,51,50,5.0,1.0,,7,6,1.0,40.0,,,4.0,6.0,5.0,6.0,7.0,6.0,7.0,7.0,7.0,6.0,6.0,5.0,3.0,7.0,5.0,6.0,6.0,6.0,4.0,2.0,,,2.0,3.0,3.0,3.0,3.0,12.0,3.0,
2023,2,64,60,5.0,1.0,,8,19,,48.0,,,5.0,7.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,7.0,7.0,4.0,4.0,6.0,4.0,6.0,6.0,2.0,2.0,,,2.0,4.0,3.0,3.0,2.0,12.0,4.0,
2023,2,78,60,3.0,4.0,,9,7,,40.0,1.0,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,3.0,5.0,7.0,3.0,7.0,7.0,4.0,2.0,,,2.0,3.0,3.0,3.0,2.0,1.0,3.0,
2023,1,78,60,3.0,4.0,,9,7,,40.0,,,2.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,7.0,5.0,6.0,4.0,4.0,7.0,7.0,7.0,7.0,4.0,2.0,,,2.0,3.0,2.0,3.0,2.0,2.0,3.0,
2023,1,64,60,4.0,3.0,1.0,7,6,3.0,40.0,,,5.0,7.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0,5.0,2.0,6.0,6.0,5.0,6.0,7.0,2.0,2.0,,,2.0,4.0,5.0,4.0,2.0,5.0,2.0,2.0
2023,2,63,60,5.0,3.0,2.0,9,9,,40.0,2.0,,5.0,7.0,7.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,3.0,7.0,6.0,6.0,7.0,6.0,2.0,2.0,,,2.0,5.0,4.0,5.0,1.0,5.0,2.0,2.0
2023,1,63,60,5.0,1.0,,7,9,,48.0,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,4.0,6.0,7.0,4.0,7.0,7.0,3.0,2.0,,,2.0,5.0,4.0,4.0,2.0,5.0,2.0,
2023,2,57,50,5.0,1.0,,8,19,,40.0,,,2.0,1.0,2.0,3.0,1.0,2.0,1.0,3.0,3.0,6.0,7.0,6.0,4.0,5.0,6.0,5.0,6.0,6.0,2.0,2.0,,,2.0,4.0,5.0,4.0,1.0,10.0,2.0,
2023,1,68,60,4.0,1.0,,8,8,1.0,48.0,,,3.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,2.0,7.0,7.0,7.0,7.0,2.0,2.0,,,2.0,5.0,5.0,5.0,2.0,15.0,2.0,
2023,1,28,20,6.0,3.0,1.0,7,10,,48.0,,,6.0,6.0,6.0,6.0,5.0,6.0,6.0,5.0,6.0,5.0,6.0,5.0,4.0,4.0,6.0,6.0,6.0,6.0,2.0,2.0,,,2.0,4.0,5.0,5.0,3.0,1.0,2.0,2.0
2023,1,58,50,4.0,1.0,,8,8,,40.0,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,7.0,7.0,7.0,7.0,2.0,2.0,,,2.0,4.0,4.0,4.0,3.0,3.0,3.0,
2023,2,56,50,4.0,3.0,1.0,7,3,,40.0,,,4.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,1.0,1.0,7.0,7.0,7.0,2.0,2.0,,,2.0,4.0,4.0,4.0,3.0,5.0,2.0,2.0
2023,2,60,60,4.0,3.0,1.0,7,3,,20.0,,,7.0,5.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,2.0,6.0,6.0,5.0,2.0,2.0,6.0,6.0,6.0,2.0,2.0,,,2.0,5.0,5.0,5.0,2.0,20.0,2.0,2.0
2023,2,61,60,3.0,3.0,1.0,7,3,,52.0,,1.0,2.0,3.0,4.0,6.0,4.0,6.0,6.0,6.0,6.0,2.0,6.0,5.0,5.0,3.0,2.0,6.0,6.0,6.0,3.0,2.0,,,2.0,4.0,3.0,4.0,3.0,30.0,2.0,2.0
2023,1,63,60,4.0,1.0,,8,19,,66.0,,,4.0,7.0,4.0,4.0,7.0,7.0,5.0,7.0,7.0,3.0,7.0,5.0,3.0,5.0,3.0,3.0,7.0,7.0,2.0,2.0,,,1.0,5.0,5.0,5.0,2.0,13.0,,
2023,2,56,50,4.0,4.0,,7,19,,50.0,,,4.0,4.0,4.0,7.0,7.0,7.0,7.0,7.0,7.0,3.0,7.0,7.0,4.0,4.0,3.0,3.0,7.0,7.0,2.0,2.0,,,1.0,5.0,5.0,5.0,2.0,12.0,,
2023,1,59,50,4.0,1.0,,7,3,,80.0,,25.0,3.0,4.0,4.0,5.0,7.0,7.0,7.0,7.0,7.0,3.0,7.0,3.0,3.0,5.0,3.0,3.0,7.0,7.0,2.0,2.0,,,1.0,4.0,4.0,4.0,2.0,5.0,,
2023,2,65,60,4.0,3.0,1.0,9,9,,40.0,,,7.0,7.0,4.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,7.0,5.0,5.0,7.0,5.0,7.0,7.0,7.0,2.0,2.0,,,2.0,3.0,3.0,3.0,2.0,,,2.0
2023,1,56,50,4.0,3.0,1.0,7,6,,40.0,,,5.0,5.0,5.0,5.0,5.0,7.0,7.0,7.0,7.0,5.0,7.0,5.0,4.0,5.0,7.0,7.0,7.0,7.0,2.0,2.0,,,2.0,5.0,4.0,5.0,2.0,22.0,2.0,2.0
2023,2,54,50,5.0,2.0,,8,19,,50.0,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,5.0,7.0,2.0,7.0,7.0,2.0,2.0,,,2.0,4.0,4.0,4.0,3.0,10.0,2.0,
2023,1,55,50,5.0,1.0,,8,8,,,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,7.0,7.0,7.0,7.0,2.0,2.0,,,2.0,4.0,4.0,4.0,3.0,15.0,2.0,
2023,2,50,50,4.0,3.0,1.0,7,3,,40.0,,,4.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,2.0,2.0,7.0,7.0,7.0,2.0,2.0,,,2.0,4.0,4.0,4.0,3.0,5.0,3.0,2.0
2023,2,52,50,4.0,3.0,1.0,8,3,,40.0,2.0,10.0,5.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,3.0,5.0,5.0,7.0,7.0,7.0,2.0,2.0,,,2.0,5.0,5.0,5.0,3.0,29.0,2.0,1.0
